date,time,Vctrl,stretchAmt,stretchAngle,AmtFreq1,Freq1,errFreq1,AmtAmp1,Amp1,errAmp1,AmtFreq2,Freq2,errFreq2,AmtAmp2,Amp2,errAmp2,VDD_VCO1_shunt,VDD_driver_shunt,VDD,VDD_VCO2_shunt,VDD_ring_shunt,strain_1,strain_2,strain_3,temp,V_diode_shunt,V_diode,VDD_VCO1_amps,VDD_VCO2_amps,VDD_driver_amps,VDD_ring_amps,Diode_amps,stretchDiffs
5/1/2023,4:44 PM,1.0,0.0,15.0,512.0,835044900.0,5106400.0,512.0,0.047987,0.001591,512,811560700.0,3923000.0,512,0.0492918,0.0019322,0.046007736,0.024134891,1.1953611,0.046420002,0.000197594,350.31969,350.85231,350.42023,24.291,0.15393669,0.67572795,4.6007736e-05,4.6420002000000005e-05,2.4134891e-05,1.97594e-07,0.0001539366899999,0.0
5/1/2023,4:45 PM,1.1,0.0,15.0,512.0,834756700.0,5088400.0,512.0,0.0477879,0.0015518,512,812755000.0,3584200.0,512,0.0489413,0.0017334,0.046949928,0.02427735,1.195296,0.047376002,0.00022141,350.31435,350.85124,350.42023,24.103,0.33064107,0.68361139,4.6949928e-05,4.7376002e-05,2.427735e-05,2.2141000000000002e-07,0.00033064107,0.0
5/1/2023,4:45 PM,1.2,0.0,15.0,512.0,841699600.0,5234800.0,512.0,0.0483534,0.0011025,512,820365400.0,3416200.0,512,0.0490066,0.0011836,0.038684887,0.023284376,1.1954371,0.039238849,0.00019444,350.31435,350.85231,350.41809,24.24,0.50907072,0.69090308,3.8684887e-05,3.9238849e-05,2.3284376e-05,1.9444e-07,0.00050907072,0.0
5/1/2023,4:46 PM,0.0,2e-05,15.0,512.0,431514500.0,1384500.0,512.0,0.060289,0.0011002,512,437894700.0,1351700.0,512,0.0599504,0.0016525,0.042854599,0.020323722,1.1960232,0.042701374,0.000189112,350.3721,350.93038,350.36996,24.399,-2.501e-06,-1.0301757,4.2854599e-05,4.2701374e-05,2.0323722e-05,1.89112e-07,-2.501e-09,2e-05
5/1/2023,4:47 PM,0.1,2e-05,15.0,512.0,475376800.0,2048500.0,512.0,0.0604822,0.0010117,512,487610300.0,1630900.0,512,0.0595041,0.0014161,0.038112441,0.021637609,1.1958496,0.038143869,0.000179868,350.37745,350.93145,350.36782,24.267,-2.392e-06,-0.84489767,3.8112441e-05,3.8143869e-05,2.1637609e-05,1.79868e-07,-2.392e-09,2e-05
5/1/2023,4:47 PM,0.2,2e-05,15.0,512.0,534365300.0,2476700.0,512.0,0.0537224,0.0012694,512,539581800.0,1942300.0,512,0.0527319,0.0010274,0.038929245,0.02266321,1.1955891,0.038939902,0.000216734,350.37852,350.93038,350.36782,24.395,-1.849e-06,-0.6583035,3.8929245e-05,3.8939902e-05,2.266321e-05,2.1673400000000001e-07,-1.849e-09,2e-05
5/1/2023,4:47 PM,0.3,2e-05,15.0,512.0,603195000.0,2811000.0,512.0,0.0557352,0.001092,512,591194800.0,2304300.0,512,0.0546535,0.0010847,0.038988295,0.022749555,1.1954805,0.03921449,0.000199551,350.38493,350.93145,350.36996,24.209,-2.066e-06,-0.47295868,3.8988295e-05,3.921449e-05,2.2749555e-05,1.99551e-07,-2.066e-09,2e-05
5/1/2023,4:48 PM,0.4,2e-05,15.0,512.0,665391700.0,3362200.0,512.0,0.0579606,0.0015492,512,639962100.0,2527000.0,512,0.0537439,0.0012361,0.038319604,0.021714602,1.1956759,0.038831916,0.000197377,350.38386,350.93145,350.36782,24.319,-1.849e-06,-0.28691874,3.8319604e-05,3.8831916e-05,2.1714602e-05,1.97377e-07,-1.849e-09,2e-05
5/1/2023,4:48 PM,0.5,2e-05,15.0,512.0,716927600.0,3255300.0,512.0,0.0611804,0.0019227,512,685256300.0,2896200.0,512,0.0588637,0.0009735015,0.037846879,0.020385273,1.1960667,0.038337765,0.000179542,350.38279,350.93038,350.36889,24.372,-1.957e-06,-0.10065926,3.7846879e-05,3.8337765e-05,2.0385273e-05,1.79542e-07,-1.957e-09,2e-05
5/1/2023,4:49 PM,0.6,2e-05,15.0,512.0,762957300.0,4366100.0,512.0,0.0582703,0.0010749,512,728784800.0,3079200.0,512,0.056268,0.0012717,0.037761404,0.020428446,1.1958604,0.038574291,0.000180194,350.39028,350.93145,350.36889,24.106,-2.284e-06,0.085399846,3.7761404e-05,3.8574291e-05,2.0428446e-05,1.80194e-07,-2.284e-09,2e-05
5/1/2023,4:49 PM,0.7,2e-05,15.0,512.0,805018400.0,5407400.0,512.0,0.0557093,0.0019162,512,768407600.0,4200200.0,512,0.0553584,0.0009636565,0.038213141,0.022002783,1.1955348,0.038471089,0.000197485,350.38173,350.92931,350.36461,24.559,-1.522e-06,0.27043238,3.8213141e-05,3.8471089e-05,2.2002783e-05,1.97485e-07,-1.522e-09,2e-05
5/1/2023,4:50 PM,0.8,2e-05,15.0,512.0,833528300.0,5029900.0,512.0,0.0482682,0.001809,512,799288700.0,4146700.0,512,0.0536681,0.0017945,0.038448687,0.023102115,1.1955348,0.038661941,0.000218039,350.39028,350.93252,350.36782,24.259,1.3811e-05,0.45601585,3.8448687e-05,3.8661941e-05,2.3102115e-05,2.18039e-07,1.3811e-08,2e-05
5/1/2023,4:50 PM,0.9,2e-05,15.0,512.0,838488200.0,4999500.0,512.0,0.0482892,0.0013369,512,811867100.0,3739500.0,512,0.0494066,0.002034,0.040373521,0.023443691,1.1952091,0.040755769,0.000215864,350.39456,350.93359,350.36996,23.988,0.012100989,0.63121009,4.0373521e-05,4.0755769e-05,2.3443691e-05,2.15864e-07,1.2100989e-05,2e-05
5/1/2023,4:50 PM,1.0,2e-05,15.0,512.0,835474200.0,4920400.0,512.0,0.048086,0.0015703,512,811683500.0,3697300.0,512,0.0491522,0.0018558,0.046073964,0.024165884,1.1952634,0.04644186,0.000202488,350.38921,350.93038,350.36568,24.355,0.15286835,0.67631315,4.6073964e-05,4.644186e-05,2.4165884e-05,2.02488e-07,0.00015286835,2e-05
5/1/2023,4:51 PM,1.1,2e-05,15.0,512.0,835034700.0,4865100.0,512.0,0.0479786,0.0015869,512,812656500.0,3597000.0,512,0.048947,0.0017752,0.047019635,0.024292139,1.1949486,0.047421567,0.000224998,350.38814,350.93038,350.36675,24.428,0.3306237,0.68371996,4.7019635e-05,4.7421567e-05,2.4292139e-05,2.24998e-07,0.0003306237,2e-05
5/1/2023,4:51 PM,1.2,2e-05,15.0,512.0,841897200.0,5063200.0,512.0,0.0484746,0.0011276,512,820228000.0,3731500.0,512,0.0488845,0.0012162,0.038729256,0.023304603,1.1954154,0.039197851,0.000221627,350.38921,350.92824,350.36782,24.245,0.50872655,0.69140359,3.8729256e-05,3.9197851e-05,2.3304603e-05,2.21627e-07,0.00050872655,2e-05
5/1/2023,4:52 PM,0.0,4e-05,15.0,512.0,432229500.0,1333500.0,512.0,0.0604783,0.0011102,512,438685500.0,1359900.0,512,0.059895,0.0015592,0.042903645,0.02037429,1.1959581,0.042752051,0.000187916,350.52611,351.15712,350.43092,24.173,-2.936e-06,-1.0300485,4.2903645e-05,4.2752051e-05,2.037429e-05,1.87916e-07,-2.9359999999999998e-09,2e-05
5/1/2023,4:52 PM,0.1,4e-05,15.0,512.0,476222400.0,2025700.0,512.0,0.0606187,0.0009703832,512,488579400.0,1611200.0,512,0.0592503,0.0016653,0.038212379,0.021676541,1.1957193,0.038205637,0.000180956,350.52932,351.15605,350.43306,24.28,-2.284e-06,-0.84462624,3.8212379e-05,3.8205637e-05,2.1676541e-05,1.80956e-07,-2.284e-09,2e-05
5/1/2023,4:53 PM,0.2,4e-05,15.0,512.0,535104200.0,2428000.0,512.0,0.0540571,0.001203,512,540545800.0,2084500.0,512,0.0527926,0.0010188,0.039043213,0.022726283,1.1956325,0.039031468,0.000200421,350.53146,351.15498,350.43306,24.299,-2.284e-06,-0.65824921,3.9043213e-05,3.9031468e-05,2.2726283e-05,2.00421e-07,-2.284e-09,2e-05
5/1/2023,4:53 PM,0.3,4e-05,15.0,512.0,604326500.0,2835700.0,512.0,0.0559429,0.0011104,512,592617200.0,2328900.0,512,0.0545929,0.0011728,0.039058328,0.022735853,1.1952851,0.039325847,0.000181282,350.5336,351.15605,350.43413,24.326,-2.066e-06,-0.47243645,3.9058328e-05,3.9325847e-05,2.2735853e-05,1.81282e-07,-2.066e-09,2e-05
5/1/2023,4:54 PM,0.4,4e-05,15.0,512.0,666406900.0,3270600.0,512.0,0.0582628,0.0016619,512,641027800.0,2267800.0,512,0.0536326,0.0012773,0.038419761,0.021716451,1.195817,0.038958281,0.000183892,350.53573,351.15819,350.43413,24.511,-2.284e-06,-0.28696542,3.8419761e-05,3.8958281e-05,2.1716451e-05,1.8389200000000002e-07,-2.284e-09,2e-05
5/1/2023,4:54 PM,0.5,4e-05,15.0,512.0,717878900.0,3620400.0,512.0,0.0609143,0.0020452,512,686613400.0,2861400.0,512,0.0588394,0.0010305,0.037967263,0.020420834,1.1960124,0.038443141,0.000173778,350.53787,351.15926,350.43413,24.582,-2.61e-06,-0.10078195,3.7967263e-05,3.8443141e-05,2.0420834e-05,1.73778e-07,-2.61e-09,2e-05
5/1/2023,4:55 PM,0.6,4e-05,15.0,512.0,764116100.0,4631900.0,512.0,0.0582918,0.0010419,512,730128800.0,3029700.0,512,0.0563829,0.0011905,0.037895489,0.02045672,1.1959147,0.038716967,0.000208251,350.53787,351.15712,350.43413,24.586,-2.066e-06,0.084751925,3.7895489e-05,3.8716967e-05,2.045672e-05,2.08251e-07,-2.066e-09,2e-05
5/1/2023,4:55 PM,0.7,4e-05,15.0,512.0,806763700.0,5209100.0,512.0,0.0556908,0.0019454,512,770178800.0,4261400.0,512,0.0553216,0.0009933404,0.038317647,0.022101421,1.1955782,0.038562002,0.000203901,350.53894,351.15926,350.43734,24.642,-1.957e-06,0.26994273,3.8317647e-05,3.8562002e-05,2.2101421e-05,2.0390100000000002e-07,-1.957e-09,2e-05
5/1/2023,4:55 PM,0.8,4e-05,15.0,512.0,834894500.0,5091900.0,512.0,0.0485781,0.0016555,512,800961200.0,4206300.0,512,0.0535618,0.0018948,0.038590168,0.023146702,1.1956108,0.03880212,0.000213254,350.53573,351.15712,350.43413,24.467,1.392e-05,0.45543716,3.8590168e-05,3.880212e-05,2.3146702e-05,2.13254e-07,1.392e-08,2e-05
5/1/2023,4:56 PM,0.9,4e-05,15.0,512.0,839779200.0,5167200.0,512.0,0.048609,0.0012142,512,813310800.0,3667600.0,512,0.0490997,0.0017698,0.040558066,0.023479795,1.19522,0.040984684,0.000220648,350.53573,351.15498,350.43413,24.517,0.012435931,0.63081163,4.0558066e-05,4.0984684e-05,2.3479795e-05,2.20648e-07,1.2435931e-05,2e-05
5/1/2023,4:56 PM,1.0,4e-05,15.0,512.0,836739000.0,5049700.0,512.0,0.0484472,0.0013468,512,813252100.0,3741500.0,512,0.0490219,0.0018087,0.046144436,0.024190678,1.1952417,0.046522442,0.000231414,350.53253,351.15819,350.4352,24.353,0.15236566,0.67684081,4.6144436e-05,4.6522442e-05,2.4190678e-05,2.31414e-07,0.00015236566,2e-05
5/1/2023,4:57 PM,1.1,4e-05,15.0,512.0,837015600.0,4927300.0,512.0,0.048224,0.0014111,512,814099300.0,3512400.0,512,0.048819,0.0015885,0.04724942,0.024342816,1.1953177,0.04763493,0.000209991,350.54001,351.16033,350.43627,24.728,0.33064433,0.68363527,4.724942e-05,4.763493e-05,2.4342816e-05,2.09991e-07,0.00033064433,2e-05
5/1/2023,4:57 PM,1.2,4e-05,15.0,512.0,842985700.0,5272900.0,512.0,0.0486386,0.0010016,512,821688300.0,3638600.0,512,0.0490887,0.0012143,0.038956867,0.023363,1.1953828,0.039482878,0.000207816,350.53894,351.15926,350.4352,24.647,0.50895781,0.6911137,3.8956867e-05,3.9482878e-05,2.3363e-05,2.07816e-07,0.00050895781,2e-05
5/1/2023,4:58 PM,0.0,6e-05,15.0,512.0,432959400.0,1371800.0,512.0,0.0606264,0.0010753,512,439218800.0,1371800.0,512,0.0599523,0.00158,0.043018266,0.020413547,1.1959364,0.042834916,0.000168123,350.45445,351.3015,350.37959,24.359,-1.631e-06,-1.0300563,4.3018266e-05,4.2834916e-05,2.0413547e-05,1.68123e-07,-1.6309999999999996e-09,1.9999999999999998e-05
5/1/2023,4:58 PM,0.1,6e-05,15.0,512.0,477097400.0,1943500.0,512.0,0.0608052,0.0009345306,512,489004300.0,1537600.0,512,0.0592047,0.0017626,0.038303183,0.021705794,1.1957302,0.038281651,0.000203358,350.45659,351.30364,350.37852,24.343,-2.066e-06,-0.8449639,3.8303183e-05,3.8281651e-05,2.1705794e-05,2.03358e-07,-2.066e-09,1.9999999999999998e-05
5/1/2023,4:59 PM,0.2,6e-05,15.0,512.0,536384700.0,2301800.0,512.0,0.0542632,0.0011628,512,541415600.0,1872300.0,512,0.052817,0.000975664,0.039094433,0.022780657,1.195741,0.039096281,0.00021358,350.45231,351.3015,350.37745,24.064,-2.61e-06,-0.6588963,3.9094433e-05,3.9096281e-05,2.2780657e-05,2.1358e-07,-2.61e-09,1.9999999999999998e-05
5/1/2023,4:59 PM,0.3,6e-05,15.0,512.0,605431400.0,2732400.0,512.0,0.0562585,0.001137,512,593322200.0,2362700.0,512,0.0546835,0.0012134,0.039094433,0.022742922,1.195372,0.039303228,0.000223693,350.4491,351.30043,350.37745,23.914,-2.827e-06,-0.47275673,3.9094433e-05,3.9303228e-05,2.2742922e-05,2.23693e-07,-2.8270000000000003e-09,1.9999999999999998e-05
5/1/2023,5:00 PM,0.4,6e-05,15.0,512.0,667821800.0,3274000.0,512.0,0.0588607,0.0016532,512,642045000.0,2429500.0,512,0.0538697,0.0013052,0.038351794,0.021708513,1.195893,0.038855406,0.000180521,350.45017,351.3015,350.37852,23.841,-2.175e-06,-0.28721623,3.8351794000000005e-05,3.8855406e-05,2.1708513e-05,1.80521e-07,-2.175e-09,1.9999999999999998e-05
5/1/2023,5:00 PM,0.5,6e-05,15.0,512.0,719762800.0,3340000.0,512.0,0.0606734,0.0021832,512,687914700.0,2946000.0,512,0.0588931,0.0010355,0.038013589,0.020463245,1.1963272,0.038464238,0.000190417,350.45231,351.30257,350.37745,24.139,-1.957e-06,-0.10118909,3.8013589e-05,3.8464238e-05,2.0463245e-05,1.90417e-07,-1.957e-09,1.9999999999999998e-05
5/1/2023,5:00 PM,0.6,6e-05,15.0,512.0,766043700.0,4638800.0,512.0,0.0583621,0.0010707,512,731699000.0,3224500.0,512,0.0565308,0.0011885,0.037911802,0.020489453,1.1961426,0.038735346,0.000191069,350.45338,351.30257,350.37852,24.056,-2.936e-06,0.084745726,3.7911802e-05,3.8735346e-05,2.0489453e-05,1.91069e-07,-2.9359999999999998e-09,1.9999999999999998e-05
5/1/2023,5:01 PM,0.7,6e-05,15.0,512.0,808842400.0,5056600.0,512.0,0.0556868,0.0023841,512,772117900.0,4469000.0,512,0.0552776,0.0010008,0.038368432,0.022238225,1.1957302,0.038544494,0.00021619,350.45338,351.3015,350.37852,24.083,-2.61e-06,0.26977118,3.8368432e-05,3.8544494e-05,2.2238225e-05,2.1619e-07,-2.61e-09,1.9999999999999998e-05
5/1/2023,5:01 PM,0.8,6e-05,15.0,512.0,837103900.0,5138200.0,512.0,0.0486032,0.0013892,512,802821400.0,4240600.0,512,0.0532648,0.0020869,0.038548844,0.023184328,1.1952743,0.038785478,0.000203466,350.45124,351.30257,350.37745,24.083,1.3593e-05,0.45590619,3.8548844e-05,3.8785478e-05,2.3184328e-05,2.03466e-07,1.3593e-08,1.9999999999999998e-05
5/1/2023,5:02 PM,0.9,6e-05,15.0,512.0,841595300.0,5028400.0,512.0,0.0488891,0.0011021,512,815309000.0,3728200.0,512,0.0489785,0.0014658,0.040514676,0.023524273,1.1952743,0.040899643,0.00021358,350.45017,351.30043,350.37745,23.718,0.012106644,0.63145438,4.0514676e-05,4.0899643e-05,2.3524273e-05,2.1358e-07,1.2106644e-05,1.9999999999999998e-05
5/1/2023,5:02 PM,1.0,6e-05,15.0,512.0,838777900.0,4935000.0,512.0,0.0486124,0.0012307,512,815220100.0,3916200.0,512,0.0488704,0.0014705,0.046131491,0.024222976,1.1950897,0.04650961,0.000233916,350.45124,351.30257,350.37638,23.857,0.15194114,0.6776627,4.6131491e-05,4.650961e-05,2.4222976e-05,2.33916e-07,0.00015194114,1.9999999999999998e-05
5/1/2023,5:03 PM,1.1,6e-05,15.0,512.0,838420300.0,4987300.0,512.0,0.0485106,0.0012561,512,815942200.0,3566900.0,512,0.0486899,0.0014063,0.04715981,0.024371851,1.1950463,0.047548476,0.000202814,350.45124,351.30257,350.37638,24.018,0.32950433,0.68514876,4.715981e-05,4.7548476e-05,2.4371851e-05,2.02814e-07,0.00032950433,1.9999999999999998e-05
5/1/2023,5:03 PM,1.2,6e-05,15.0,512.0,845580500.0,5229200.0,512.0,0.0489141,0.0010107,512,823591800.0,3688500.0,512,0.0493173,0.0011664,0.038892162,0.023412154,1.1954154,0.039396533,0.000209774,350.4491,351.30364,350.37852,23.949,0.50759197,0.69258161,3.8892162e-05,3.9396533e-05,2.3412154e-05,2.09774e-07,0.00050759197,1.9999999999999998e-05
5/1/2023,5:04 PM,0.0,7.9e-05,15.0,512.0,433782000.0,1455400.0,512.0,0.0608085,0.0011172,512,439705400.0,1375500.0,512,0.0600327,0.0014871,0.043033273,0.020442583,1.1958713,0.04284242,0.000182043,350.38814,351.44161,350.32076,24.181,-1.957e-06,-1.0299261,4.3033273e-05,4.284242e-05,2.0442583e-05,1.82043e-07,-1.957e-09,1.8999999999999994e-05
5/1/2023,5:04 PM,0.1,7.9e-05,15.0,512.0,477922300.0,1953400.0,512.0,0.0608443,0.000927269,512,489549500.0,1618800.0,512,0.0593301,0.0017536,0.038352772,0.021734177,1.195665,0.038343202,0.000174322,350.38814,351.44054,350.32076,24.267,-2.501e-06,-0.84474133,3.8352772e-05,3.8343202e-05,2.1734177e-05,1.74322e-07,-2.501e-09,1.8999999999999994e-05
5/1/2023,5:05 PM,0.2,7.9e-05,15.0,512.0,537429900.0,2364500.0,512.0,0.0543588,0.001138,512,542011600.0,2027900.0,512,0.052916,0.0009733478,0.039138258,0.022803603,1.195372,0.03916936,0.000203249,350.38707,351.44054,350.32183,24.261,-2.392e-06,-0.65815258,3.9138258e-05,3.916936e-05,2.2803603e-05,2.03249e-07,-2.392e-09,1.8999999999999994e-05
5/1/2023,5:05 PM,0.3,7.9e-05,15.0,512.0,606424800.0,2924700.0,512.0,0.0563546,0.0011247,512,594125800.0,2286300.0,512,0.0547287,0.0012025,0.039192305,0.022763149,1.1956108,0.039440684,0.000200748,350.386,351.44268,350.32397,24.16,-2.392e-06,-0.47280776,3.9192305e-05,3.9440684e-05,2.2763149e-05,2.00748e-07,-2.392e-09,1.8999999999999994e-05
5/1/2023,5:05 PM,0.4,7.9e-05,15.0,512.0,668931700.0,3276800.0,512.0,0.058947,0.0016785,512,643189500.0,2529900.0,512,0.0538811,0.0012305,0.038416281,0.02170699,1.1959255,0.038918914,0.000170298,350.38493,351.43947,350.3229,24.059,-2.501e-06,-0.28685142,3.8416281e-05,3.8918914e-05,2.170699e-05,1.70298e-07,-2.501e-09,1.8999999999999994e-05
5/1/2023,5:06 PM,0.5,7.9e-05,15.0,512.0,721243000.0,3366100.0,512.0,0.060517,0.0021222,512,689195400.0,3090900.0,512,0.058884,0.0010586,0.038045452,0.020482276,1.1960992,0.038448687,0.000167254,350.38279,351.43947,350.32183,23.997,-2.392e-06,-0.10092201,3.8045452e-05,3.8448687e-05,2.0482276e-05,1.67254e-07,-2.392e-09,1.8999999999999994e-05
5/1/2023,5:06 PM,0.6,7.9e-05,15.0,512.0,767443000.0,4494600.0,512.0,0.058347,0.0010957,512,732764400.0,3282300.0,512,0.0566216,0.0012076,0.037950516,0.020522839,1.1959255,0.038763729,0.000203358,350.38279,351.44054,350.32397,24.016,-2.719e-06,0.085226067,3.7950516e-05,3.8763729e-05,2.0522839e-05,2.03358e-07,-2.719e-09,1.8999999999999994e-05
5/1/2023,5:07 PM,0.7,7.9e-05,15.0,512.0,810293600.0,4690100.0,512.0,0.0557104,0.0023592,512,772961900.0,4249200.0,512,0.0552659,0.0009816567,0.038415628,0.022329573,1.1955239,0.038598541,0.000215429,350.38386,351.44161,350.3229,23.926,-2.501e-06,0.2699525,3.8415628e-05,3.8598541e-05,2.2329573e-05,2.15429e-07,-2.501e-09,1.8999999999999994e-05
5/1/2023,5:07 PM,0.8,7.9e-05,15.0,512.0,838828700.0,4864800.0,512.0,0.0489801,0.0012951,512,804393800.0,4158600.0,512,0.0526745,0.0021581,0.038689672,0.023253166,1.1955131,0.038881505,0.000231849,350.38386,351.43947,350.32076,23.95,1.305e-05,0.4558823,3.8689672e-05,3.8881505e-05,2.3253166e-05,2.31849e-07,1.305e-08,1.8999999999999994e-05
5/1/2023,5:08 PM,0.9,7.9e-05,15.0,512.0,843216000.0,5206000.0,512.0,0.0490323,0.0010098,512,816793000.0,3570500.0,512,0.0490001,0.0012984,0.040699002,0.023558963,1.1954697,0.04106146,0.000225977,350.38493,351.44054,350.32183,24.022,0.012319136,0.63151952,4.0699002e-05,4.106146e-05,2.3558963e-05,2.25977e-07,1.2319136e-05,1.8999999999999994e-05
5/1/2023,5:08 PM,1.0,7.9e-05,15.0,512.0,840667400.0,5144600.0,512.0,0.0487567,0.0010959,512,816705300.0,3609400.0,512,0.0488611,0.0013526,0.046361822,0.024273326,1.1952743,0.046691653,0.000200965,350.38814,351.44054,350.32183,24.266,0.15233851,0.67707424,4.6361822e-05,4.6691653e-05,2.4273326e-05,2.00965e-07,0.00015233851,1.8999999999999994e-05
5/1/2023,5:08 PM,1.1,7.9e-05,15.0,512.0,840197800.0,5323800.0,512.0,0.0486163,0.0011563,512,817665200.0,3605100.0,512,0.0487403,0.001315,0.047300858,0.024409913,1.1951115,0.047651894,0.000246095,350.38707,351.43947,350.32183,24.124,0.32907655,0.68477311,4.7300858e-05,4.7651894e-05,2.4409913e-05,2.46095e-07,0.00032907655,1.8999999999999994e-05
5/1/2023,5:09 PM,1.2,7.9e-05,15.0,512.0,847031700.0,5413500.0,512.0,0.0490366,0.0010369,512,825188400.0,3682400.0,512,0.0495087,0.0011508,0.03894186,0.023450977,1.1953285,0.039483205,0.00022402,350.38707,351.43947,350.32076,24.092,0.50753552,0.69239269,3.8941860000000005e-05,3.9483205e-05,2.3450977e-05,2.2402000000000002e-07,0.00050753552,1.8999999999999994e-05
5/1/2023,5:10 PM,0.0,0.0001,15.0,512.0,435021200.0,1342800.0,512.0,0.0610045,0.0010913,512,440493000.0,1383800.0,512,0.0600899,0.0014839,0.043056002,0.020490758,1.1957302,0.042870585,0.000174757,350.29189,351.61059,350.24269,23.923,-1.957e-06,-1.0303385,4.3056002e-05,4.2870585e-05,2.0490758e-05,1.74757e-07,-1.957e-09,2.100000000000001e-05
5/1/2023,5:10 PM,0.1,0.0001,15.0,512.0,478839100.0,1947300.0,512.0,0.0609909,0.0009098486,512,490318400.0,1564900.0,512,0.059537,0.0018085,0.038369084,0.021771912,1.1955999,0.038376044,0.000190199,350.29403,351.60952,350.24162,24.006,-2.175e-06,-0.84451875,3.8369084e-05,3.8376044e-05,2.1771912e-05,1.90199e-07,-2.175e-09,2.100000000000001e-05
